content,label
"kiểm tra thì cực kỳ vô lý , phải làm những bài viết loàng ngoằng chẳng khác gì học sinh cấp 3 .",0
Shop phục vụ rất tốt,2
Mic quá nhậy bà chuẩn,2
tuyệt vời !,2
BT minh mặc L hơi bó nhưng quan nay thì rộng lưng lắm,1
Chịu cmnr,0
"giảng viên giảng dạy dễ hiểu , cho bài tập và ví dụ hay , sát với bài .",2
Đóng gói sản phẩm rất đẹp và chắc chắn,2
Chất lượng sản phẩm tốt nhưng giao hàng sai ảnh,1
K đúng màu,0
"Đóng gói kém, ảnh rách, hộp bị méo",1
"Vải đẹp lắm, các bạn nên mua mặc nha",2
Chất lượng sản phẩm tuyệt vời Rất đáng tiền Rất đáng tiền Shop phục vụ rất tốt,2
Hạt bị hư nhiều,1
Nhưng vẫn rất thích,2
nội dung .,1
"giảng viên theo dõi , giám sát quá trình thực hành tốt .",2
"Chất lượng sản phẩm tuyệt vời, sản phẩm thật đẹp hơn so với ảnh chụp",2
Áo đẹp.ưng í quá chời luôn.😍😍,2
Giao hàng 4 giờ quá nhanh,1
"đặt biệt là bài proxy lab chỉ cung cấp code đã làm ( một bản của 1 sinh viên , một bản lấy trên mạng ) nhưng không cung cấp code đề bài để sinh viên làm .",0
"Áo thiếu 1 thùa khuyết, phải tự làm mới cài đc cúc",0
Đóng gói sản phẩm rất đẹp và chắc chắn,2
Áo dầy nóng quá.chân váy size L mà nhỏ quá nhìn như size s của các loại quần váy khác,0
"Váy k giản,ng mình bé vậy mà vai k vừa,chật k thở đc,khó khăn lắm mới kéo váy xuống đc.chắc người nào 40kg mới vừa.k hiểu sao mọi người mua rồi khen ghê vậy",0
Màu khác hoàn toàn mầu chọn . 3 cái không ưng mầu cái nào,0
vui tính dạy cũng dễ hiểu .,2
Chất lượng sản phẩm tuyệt vời.thanks shop khi tư vấn thêm thank nối giảm bớt chi phí khi hạ sz,2
"Sound usb loại này rẻ, dùng tốt, mẫu mã cũng gọn đẹp",2
"Sản phẩm ok, chủ shop hướng dẫn nhiệt tình",2
chỉ có việc đọc slide và chấm điểm không giải thích gì thêm .,0
K bám môi,2
"thầy giáo tận tâm , nhiệt tình .",2
Mặc dù áo len màu đỏ nó k giống ảnh nhưng nó vẫn đẹp 2 sp mình rất ưng,2
phong cách giảng dạy rất hay .,2
"Shop phục vụ rất tốt, chất vải hơi thô và cứng",2
"Balo dep, giao hang nhanh, goi hang can than",2
"em chỉ dám thỉnh cầu quý thầy cô soạn ra một bộ tài liệu mà có thể giúp sinh viên tự nghiên cứu , học tập môn này hiệu quả hơn .",0
Nếu không thì vứt hết,0
Áo đẹp 👍🏻👍🏻👍🏻,2
"K ưng ý với nhân viên giao hàng,thái độ nói chuyện k đc tốt",0
Đóng gói sản phẩm rất đẹp và chắc chắn,2
"Giống hình, form áo rộng, chất mỏng hơn mình nghĩ, áo mùi hắc khó chịu",0
"Ảnh in rất đẹp, nhưng đặt in tràn viền mà in kiểu polaroid không à :(",2
Mặc đẹp y hình nhưng hàng có vẻ hơi bẩn nên cho 3 sao,2
"theo em nghĩ , đã làm đồ án môn học thì không nên thi cuối kỳ , mà thi cuối kỳ thì nên bỏ đồ án môn học .",0
Chúc shop buôn bán đắt,2
M nhận dc áo rồi,1
Vải thì ok nhưng mà ngắn quá không dài như trong hình,0
"Sản phẩm lỗi nặng, shop k kiểm tra trước khi gửi hàng",0
"thầy nên đưa ra những ví dụ trong khi giảng bài , lý thuyết nhiều rất buồn ngủ khó tập trung được .",0
Chất lượng sản phẩm tuyệt vời,2
"Chất vải mình ko ưng lắm nhưng Shop phục vụ rất tốt, Đóng gói sản phẩm rất đẹp và chắc chắn",1
Thời gian giao hàng rất nhanh,2
Nhận hàng mà quá ưng,2
Tai nghe fake nhưng cũng ok,2
Shop phục vụ khá tốt,2
hơi nhanh .,0
Vai xau ko hut nước,0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,2
Shop làm ăn quá cẩu thả,0
Cảm ơn shop nhiều ạ,2
Minh1m58mac M hoi bị ngắn,1
cho sinh viên làm nhiều bài tập từ dễ đến khó để hiểu bài .,0
"Lần nào mua cũng ưng hết, mặc tôn dáng dã man",2
cô dạy có tâm .,2
Mềm,2
thầy dạy dễ hiểu cho nhiều bài tập làm thêm .,2
"thầy dạy hay , nhiệt tình , không bao chê bai sinh viên dù mặc dù không tốt mà hướng sinh viên đến suy nghĩ tích cực hơn , cố gắng hơn .",2
"thầy thường hay cho lớp nghỉ do thầy bận việc , tuy nhiên thầy nên đảm bảo giờ lên lớp của mình .",0
các dụng cụ thực hành không được cung cấp đầy đủ .,0
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,2
Thật sự là quá tuyệt vải rất đẹp...mình là người rất khó tính như nhận đc hàng rất đẹp vui ghê mua thêm 1 cái nữa kkk,2
"Giày nhem nhuốc, ố bẩn + Box nát",0
Chất vải ko phải len nhưng nhìn chung tạm ổn,2
bài tập giảng dạy chưa kỹ .,0
"Áo đẹp,",2
Hi vọng lần sau shop giao hàng đúng mẫu đã đặt,0
Sp len hơi mỏng,1
cho nhiều bài tập thức hành tốt .,2
Giao hàng nhanh . nhưng hình k giống mẫu hoàn toàn . cho shop 3 sao,1
"Hàng đẹp, vải dày dặn",2
"giảng viên nhiệt tình với sinh viên , ví dụ sinh động dễ hiểu .",2
Áo thì đẹp nhưng mặc lên nhìn như khoác cái giẻ lau vì đặt size S mà shop bán cho size M,0
Giao sai màu,0
Bạn bán tư vấn nhiệt tình mà áo cũng đẹp nữa,2
"cho chép bài quá nhiều , không triển khai slide bài giảng trên moodle .",0
Ck thì vừa nhug mih thì ko:(,2
và rất hiểu sinh viên .,2
Khóa hơi khó kéo,1
"cần trang bị máy bàn cấu hình cao hơn , vì chạy chương trình không nổi .",0
"như vậy , sinh viên làm đồ án sẽ không có tương tác thực tế với giảng viên tương tác qua moodle thì vẫn được .",0
Hơi mất thời gian của khách hàng,0
không nhiệt tình giải đáp thắc mắc .,0
"dạy khó hiểu , thực sự chưa hiệu quả .",0
"môn học này thiên về định hướng logic , nên học theo hướng trao đổi và tham khảo , tránh đặt nặng bài tập .",0
vải hơi thô,1
Chất vải hơi mỏng nhưng nói chung cũng tạm chất nhận đc,1
Ko hài lòng,0
Áo lỗi,0
Áo đẹp,2
Màu cam rất đẹp nhưng chất thun dầy lắm và pha nylon nên mặc hơi nóng,2
"Y hình, vải cũng đc..",2
"Chip gì mà đẹp mê ly thế này, chất liệu lại còn mềm mại nữa chứ",2
Đẹp rất ưng Chất lượng sản phẩm tuyệt vời,2
Bao Vải khá ok,2
K đúng sản phẩm đăng bán !!,0
K thích chế độ nháy,1
Sr shop vì feedback nhìn hơi tơi tả... :)),2
Áo vải rất thích,2
Vải không mỏng và màu rất đẹp ^^ nhất định m sẽ ủng hộ tiếp,2
Sản phẩm tốt,2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,2
Chất lượng sản phẩm tuyệt vời phọt hơi rộng nhưng vãi mềm Rất đáng tiền,2
thầy giảng bài kỹ .,2
Áo đẹp,2
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,2
Mấy màu rực rỡ qá,1
thời gian thầy cho chúng em nghỉ quá nhiều !,0
Sẽ ủng hộ shop nữa 😍,2
Vui long kiem tra lai so do cua size xl .Thời gian giao hàng rất nhanh,1
Mình tìm gậy này mãi nhưng không biết tên. hên quá hehee,2
giảng dạy thú vị .,2
Chất lượng sản phẩm tuyệt vời,2
Mình bầu 1 tháng ko vừa,0
Hàng ổn,1
Tay áo quá ngắn,0
Chất lượng sản phẩm tuyệt vời Đep y hình chât cũng đep,2
lên lớp không đều lắm .,0
Chất lượng sản phẩm tuyệt vời,2
nên trang bị trang thiết bị cho phòng thực hành và phòng lab để sinh viên có thể thực hành và học trực tiếp trên thiết bị thật .,0
"thầy nhiệt tình vui vẻ , thương sinh viên .",2
Chất vải ổn,1
dạy cho sinh viên biết nhiều về thực tế .,2
"deadline cho rất ngắn , học buổi chiều và deadline vào lúc 23h59 cùng ngày .",0
Giặt xong nó bị nhăn và bị rách chỗ chữ bên tay áo,0
Ny em thấy em mặc đẹp qua đòi cái áo này để mặc luôn rồi,2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất tốt❤❤,2
bài tập và tài liệu hướng dẫn học tập mà thầy cung cấp thực sự rất đầy đủ đối với em .,2
giảng viên không cung cấp đủ tài liệu để làm đồ án .,0
Áo xấu hơn trong hình nhiều,0
tôi đã thấy giảng viên chỉ nhìn qua chưa đầy 30 giây và cho điểm 9 ngay lập tức .,0
ốp đẹp lắm Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,2
Rất đáng tiền Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn,2
Chất ok,2
"cô truyền dạy kiến thức dễ hiểu , tận tình , thân thiện với học sinh và giúp đỡ học sinh tận tình !",2
nên đăng bài tập thực hành sớm hơn .,0
Fom rộng thoả mái mặc cute,2
"thầy dạy rất hay , em cám ơn thầy .",2
Váy dễ thương,2
Chất liệu ok,2
Thi moi vua a,1
Giao hàng nhanh gói hàng đẹp,2
Chất lượng sản phẩm tuyệt vời Rất đáng tiền sẽ ủng hộ shop dài đài,2
"hiểu tâm lý học sinh nên mọi người trong lớp đều chú ý giảng bài , bắt được các công nghệ mới và áp dụng các bài tập cho học sinh một cách khoa học .",2
Mấy trăm ngàn biếu k shop,1
"Chất lượng sản phẩm tuyệt vời , shop dễ thương phục vụ tốt ❤️",2
"có câu hỏi sẽ được giải đáp nhanh , chính xác .",2
Tắm gội ko thích lắm,0
"Thiệp dày, in rõ nét",2
Giao hàng nhanh,1
Chất vãi tuyệt vời so với giá,2
Chất lượng cũng ok so vs giá tiền,2
Uống rất ngon ạ 😙,2
Đã nhận hàng không giồng hình lắm nhưng nói chung là được so với giá cả,1
Chất lượng tốt đẹp lên hơi rộng 1 chút,2
nội dung học quá ít .,0
Thời gian giao hàng quá lâu,1
Thời gian giao hàng rất nhanh,2
luôn cho bài tập cực nhiều .,2
"chấm điểm rộng rãi , không công bằng .",0
Chưa bao h mua hàng giá rẻ mà sản phẩm lại đẹp bất ngờ,2
Đối với nam hơi body,1
"có thể phần thực hành sinh viên sẽ có hai sự lựa chọn doubledot tự xây dựng một chương trình phân loại văn bản , như vậy chương trình sẽ có thể không xử lý được những đoạn văn bản phức tạp hoặc lớn thế nên cách chấm điểm sẽ có phần nương tay đối với phần áp dụng này .",0
Nói chung là tốt vs giá như vậy,1
Sẽ tiếp tục ủng hộ shop dài lâu,2
"có những phần kiến thức chỉ một nửa lớp được học nhưng giảng viên nghĩ là cả lớp đã học rồi nên chỉ overview , những sinh viên còn lại khó nắm được .",0
Xanh to hơn hồng,0
"phòng thực hành còn thiếu máy cho một lớp sinh viên , chất lượng máy không đảm bảo , đôi khi không làm theo hướng dẫn được vì máy bị hỏng .",0
Áo đẹp,2
em học it002dotf23 thực hành 2 chứ không phải thực hành 1 .,0
"Hàng đóng gói cẩn thận, giống ảnh",2
"Chất lượng sản phẩm tuyệt vời, mông 93cm mặc vừa luôn 😆",2
"Chất lượng áo tuyệt vời, chất đẹp",0
chất lượng ngang ới giá tiền,1
"Khuyên mn mua size to to tý, để trông cool hơn",2
"giảng viên nhiệt tình giúp đỡ sinh viên , dạy dễ hiểu .",2
Đường may xấy,1
Cũng duoc.tay hoi ngắn,0
nhiều bài tập hay .,2
"phòng học thực hành quá bé , bụi và bẩn , hệ thống máy tính không sử dụng được .",0
"Túi hơi mỏng, ko chắc chắn lắm",0
Ưng quá,2
"nói chung là thua , feed môn , ráng qua 5 điểm cho khỏe .",0
Quần bị dính cao su,0
Có mùi dầu hỏa,0
"nên trang bị thêm các lớp thực hành để sinh viên có cơ hội thao tác trên thực tế nhà trường nên trang bị rèm cửa sổ để tránh ánh sáng làm mờ máy chiếu , gây khó khăn trong việc báo cáo đồ án cũng như dạy học .",0
rất vui và nhiệt tình .,2
"cách dạy rất sáng tạo , hy vọng được học nhiều môn khác với thầy .",2
Màu k đc trắng tinh như trong ảnh mà hơi vàng vàng ý,0
"Mình cao 1.55m, nang 47kg mặc dài, rộng thùng thình",1
luôn ủng hộ shop ~,2
giảng viên không tạo được hứng thú học tập cho sinh viên .,0
lượng kiến thức cần học quá dài và khó tiếp thu .,0
Shop phục vụ rất nhiệt tình và cũng rất tận tâm <3,2
"Áo chất oke, giá cũng oke, cơ mà thích from áo trắng hơn",1
"Áo đẹp lắm ạ ,chất vải ok , logo và chữ in rất net và đẹp!",2
"lên lớp đầy đủ , giảng dạy dễ hiểu .",2
Son lên màu đẹp không bị khô cứng và lộ vân môi như màu 12 Rất đáng tiền,2
Mã QR là giả... chỉ dán lên thôi,0
mua 10 cái mà shop ko bỏ đủ màu,0
giảng viên nhiệt tình trong quá trình giảng dạy .,2
"sp ok , chất liệu đẹp giống hình",2
làm bài tập về nhà .,1
Sản phẩm tốt trong tầm giá,1
E đề nghị shop kiểm tra sản phẩm chắc chắn trước khi bán cho khách,0
Nhìn áo hơi cũ 1 chút nhưng vẫn vừa ý :)),1
"Đóng gói chặt chẽ, tuy nhiên gấp đôi thảm làm thảm có nếp gấp ở giữa, không phẳng lại được",1
Áo size to quá không mặc được,0
"Áo đẹp, y hình, giao đúng hẹn,",2
Đẹp dã man.... ship còn rất nhanh nửa...,2
cần thêm nhiều video demo hướng dẫn thực hành các quy trình thì chất lượng học môn này sẽ cao hơn .,0
"cô giảng rất tuyệt , cô rất nhiệt tình hướng dẫn tất cả các bạn trong lớp , vui tính .",2
không dám ý kiến .,1
Phí tiền,0
Chất lượng sản phẩm tuyệt vời😍😍😍😍xuất sac lun cj ơi...,2
Giờ mới có hình ahihi,2
Thời gian giao hàng rất nhanh,2
nên tăng tiết thực hành .,0
Lấy hàng lần 2 r vẫn ưng như lần đầu Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,2
Còn được tặng thêm 1 gói mask và cả bức thư xinh xinhh nữa ❤,2
Hang vua y lam luon .cam on shop,2
Mình bóp lại xíu nữa là ok,0
thầy rất nhiệt tình và vui tính .,2
"Hàng đẹp, chắc chắn, form khuôn ngực đúc đẹp",2
Hàng đẹp,2
Chữ in dễ tróc ra. 😢,1
thật chất em không học thầy này .,1
"người học thì chỉ biết học , lao đầu vào học , mà không hề hay biết những thứ đó bản chất là gì .",0
